Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,comments
1726,1.51E+18,aaja_yaar,1.57E+18,2022-09-10 07:30:19+00:00,"Kapil mishra reveal the truth of Arvind kejrival to make everyone aware about his motives....!!
#KapilExposesKejriwal",en,1,1749,kapil mishra reveal the truth of arvind kejrival to make everyone aware about his motif ,negative,criticism,
1729,1.18E+18,vdam01,1.57E+18,2022-09-10 07:30:19+00:00,"Delhi CM Kejriwal making false promises in Delhi .
People never going to trust them again.
Neither any school nor any new hospital has been built in their government.

#KapilExposesKejriwal",en,0,345,delhi cm kejriwal making false promise in delhi people never going to trust them again neither any school nor any new hospital ha been built in their government ,negative,criticism,
1730,1.08E+18,Prashanth1394,1.57E+18,2022-09-10 07:30:18+00:00,"Truth of kejriwal is now exposed to the people 
#KapilExposesKejriwal",en,0,4322,truth of kejriwal is now exposed to the people ,negative,criticism,
1733,1.45E+18,Not_Y0ur_Girl,1.57E+18,2022-09-10 07:30:18+00:00,"Kejriwal only knows how to talk... and he knows how to invest money on ads and party promotion. 
#KapilExposesKejriwal",en,0,1225,kejriwal only know how to talk and he know how to invest money on ad and party promotion ,negative,criticism,
1735,1.55E+18,pyari_pahadan,1.57E+18,2022-09-10 07:30:18+00:00,"The scam and fraud he made in delhi will not gonna happen in gujrat, this time gujrat is not going with the fake promises.
#KapilExposesKejriwal",en,0,295,the scam and fraud he made in delhi will not gonna happen in gujrat this time gujrat is not going with the fake promise ,negative,criticism,
1738,1.36E+18,iSinghShreya,1.57E+18,2022-09-10 07:30:17+00:00,"#KapilExposesKejriwal
A chameleon from Delhi is roaming on the land of the lions of Gir",en,0,12927,chameleon from delhi is roaming on the land of the lion of gir ,negative,criticism,
1739,1.46E+18,wanna_hot_,1.57E+18,2022-09-10 07:30:17+00:00,"People can't believe them and they have no intention to do good things for the people we understood this .
#KapilExposesKejriwal",en,0,1006,people can believe them and they have no intention to do good thing for the people we understood this ,negative,criticism,
1741,1.40E+18,aatma_hu,1.57E+18,2022-09-10 07:30:17+00:00,"Why kejriwal Government is banning hindu festivals? Why that's being done in Hindu country
#KapilExposesKejriwal",en,0,1012,why kejriwal government is banning hindu festival why that being done in hindu country ,negative,criticism,
1745,1.38E+18,MonuTweets_,1.57E+18,2022-09-10 07:30:16+00:00,"Big expose by Kapil mishra , he says delhi model is polluted project. #KapilExposesKejriwal",en,0,1513,big expose by kapil mishra he say delhi model is polluted project ,negative,criticism,
1748,1.39E+18,_TweetSays,1.57E+18,2022-09-10 07:30:16+00:00,"This is really concerning matter that the people of Delhi did not getting their salary in a time and other facility there.
#KapilExposesKejriwal",en,0,6028,this is really concerning matter that the people of delhi did not getting their salary in time and other facility there ,negative,criticism,
1752,1.49E+18,iamloyalboy,1.57E+18,2022-09-10 07:30:16+00:00,Please stop doing these fake promises guys everytime #KapilExposesKejriwal,en,0,257,please stop doing these fake promise guy everytime ,negative,criticism,
1754,1.45E+18,Rajniji672,1.57E+18,2022-09-10 07:30:16+00:00,"Rebdiwal is the new Covid Threat for Delhi 
#KapilExposesKejriwal",en,0,1000,rebdiwal is the new covid threat for delhi ,negative,criticism,
1758,1.44E+18,kyayaarshubhi,1.57E+18,2022-09-10 07:30:15+00:00,"Kejriwal is now getting exposed in right way and this time he should give the explanation for his doings !
#KapilExposesKejriwal",en,0,14642,kejriwal is now getting exposed in right way and this time he should give the explanation for his doings ,negative,criticism,
1773,1.36E+18,yashsaysss,1.57E+18,2022-09-10 07:30:14+00:00,"Kejriwal only does politics of lies and misleads people... Thanks AAP for ruining Delhi. 
#KapilExposesKejriwal",en,0,1008,kejriwal only doe politics of lie and misleads people thanks aap for ruining delhi ,negative,criticism,
1774,9.43E+17,_itsharshsingh_,1.57E+18,2022-09-10 07:30:14+00:00,This is really so bad to Know such leadership existing in india #KapilExposesKejriwal,en,0,1197,this is really so bad to know such leadership existing in india ,negative,criticism,
1776,2937885796,IamG2_0,1.57E+18,2022-09-10 07:30:14+00:00,"AAP has become a more of promotional party Ruther than doing any development for the people. 

#KapilExposesKejriwal",en,0,1822,aap ha become more of promotional party ruther than doing any development for the people ,negative,criticism,
1777,1.35E+18,Bae_wafa_,1.57E+18,2022-09-10 07:30:13+00:00,"Normal peoples are not getting the proper salary which day deserve but Delhi CM is busy to distribute their money to the religious leader of mosque. 
#KapilExposesKejriwal",en,0,3761,normal people are not getting the proper salary which day deserve but delhi cm is busy to distribute their money to the religious leader of mosque ,negative,criticism,
1778,1.38E+18,Love22430,1.57E+18,2022-09-10 07:30:13+00:00,"Know his reality about Kejriwal, how by fooling the public, all those boys are doing to us, here they will tell.

#KapilExposesKejriwal",en,0,1039,know his reality about kejriwal how by fooling the public all those boy are doing to u here they will tell ,negative,criticism,
1779,1.04E+18,rohithking12,1.57E+18,2022-09-10 07:30:13+00:00,"The truth has come in front of all the people and we all condemn it.

#KapilExposesKejriwal",en,0,2025,the truth ha come in front of all the people and we all condemn it ,negative,criticism,
1781,1.21E+18,f_ckinndude,1.57E+18,2022-09-10 07:30:13+00:00,"everyone knows that arwind kejriwal is involved in many scams amd now everyone is exposing him and his leaders and you all tweet and show your support 
#KapilExposesKejriwal",en,0,7744,everyone know that arwind kejriwal is involved in many scam amd now everyone is exposing him and his leader and you all tweet and show your support ,negative,criticism,
1782,1.44E+18,tweetshaina_,1.57E+18,2022-09-10 07:30:13+00:00,"They have not Gujarat is now become developed and the government of Delhi doing nothing for them.
#KapilExposesKejriwal",en,0,4538,they have not gujarat is now become developed and the government of delhi doing nothing for them ,negative,criticism,
1783,9.23E+17,MaulikVadariya,1.57E+18,2022-09-10 07:30:13+00:00,They are saying giving free money to people but their employees don't get salary #KapilExposesKejriwal,en,0,1935,they are saying giving free money to people but their employee don get salary ,negative,criticism,
1785,1.40E+18,RashiJh02711843,1.57E+18,2022-09-10 07:30:13+00:00,"#KapilExposesKejriwal
Aam Aadmi Party and Bhatiya Janata Party continues to indulge in war of words over excise scam allegations and classroom row",en,0,4341,aam aadmi party and bhatiya janata party continues to indulge in war of word over excise scam allegation and classroom row ,negative,criticism,
1786,1.56E+18,BoyDCrazy,1.57E+18,2022-09-10 07:30:13+00:00,"Kejriwal is a kind of leader who can single handedly bring down nation to Venezuela &amp; Srilanka like crisis. 
Not a single work only hype nowdays bhagwant mann is also busy in doing advertising.
#KapilExposesKejriwal",en,0,1283,kejriwal is kind of leader who can single handedly bring down nation to venezuela amp srilanka like crisis not single work only hype nowdays bhagwant mann is also busy in doing advertising ,negative,criticism,
1787,1.55E+18,Soniya23_1,1.57E+18,2022-09-10 07:30:12+00:00,"This is really shameful Kejriwal does not pay his own leader and we expect he do something for Delhi.. 
#KapilExposesKejriwal",en,0,112,this is really shameful kejriwal doe not pay his own leader and we expect he do something for delhi ,negative,criticism,
1789,1.39E+18,sanatan_hu,1.57E+18,2022-09-10 07:30:12+00:00,"Delhi Government has given the lowest job to public all over India RTI report exposes
#KapilExposesKejriwal",en,0,1154,delhi government ha given the lowest job to public all over india rti report expose ,negative,criticism,
1790,1.54E+18,Ritika1848,1.57E+18,2022-09-10 07:30:12+00:00,"We all have seen how many riots have been happened in the Delhi after 2013
#KapilExposesKejriwal",en,0,1053,we all have seen how many riot have been happened in the delhi after 2013 ,negative,criticism,
1791,1.49E+18,dumbnancyyy,1.57E+18,2022-09-10 07:30:11+00:00,"Delhi model is just another name of polluted rivers and place for the Rohingyas to live without legal permission !
#KapilExposesKejriwal",en,0,14967,delhi model is just another name of polluted river and place for the rohingyas to live without legal permission ,negative,criticism,
1792,1.56E+18,BoyDCrazy,1.57E+18,2022-09-10 07:30:11+00:00,"Aam Aadmi Party is adopting its treacherous policy in Gujarat by showing the dream of development by fooling the people of Delhi. 

#KapilExposesKejriwal",en,0,1283,aam aadmi party is adopting it treacherous policy in gujarat by showing the dream of development by fooling the people of delhi ,negative,criticism,
1795,1.47E+18,IdevNsu,1.57E+18,2022-09-10 07:30:11+00:00,"Why Arvind Kejriwal was all shut up when gujrat people asked him about the Jholachap doctors at mohalla clinic.
#KapilExposesKejriwal",en,0,198,why arvind kejriwal wa all shut up when gujrat people asked him about the jholachap doctor at mohalla clinic ,negative,criticism,
1798,1.48E+18,Anuj_Thakur08,1.57E+18,2022-09-10 07:30:10+00:00,"We explain to small children that to take something for free from anyone, the one who has come to give it for free has come with the intention of robbing something.
#KapilExposesKejriwal",en,0,5225,we explain to small child that to take something for free from anyone the one who ha come to give it for free ha come with the intention of robbing something ,negative,criticism,
1801,1.53E+18,bilkul_chup,1.57E+18,2022-09-10 07:30:10+00:00,"Mishra had a public falling out with Chief Minister Arvind Kejriwal after he?�publicly accused?�the CM of accepting a Rs 2-crore bribe, and of intentionally delaying the probe into the Rs 400-crore tanker scam.?�
#KapilExposesKejriwal",en,0,3128,mishra had public falling out with chief minister arvind kejriwal after he publicly accused the cm of accepting r crore bribe and of intentionally delaying the probe into the r 400 crore tanker scam ,negative,criticism,
1804,1.40E+18,ntr_dboss_KA,1.57E+18,2022-09-10 07:30:09+00:00,"Delhi is such a big state but kejriwal destoyed their developmemt with sxams and money laindering .he is fake cm .
#KapilExposesKejriwal",en,0,1012,delhi is such big state but kejriwal destoyed their developmemt with sxams and money laindering he is fake cm ,negative,criticism,
1806,1.56E+18,BoyDCrazy,1.57E+18,2022-09-10 07:30:08+00:00,"Arvind Kejriwal has proved that he can go to any extent for his personal profit. Thanks AAP for ruining Delhi.
#KapilExposesKejriwal",en,0,1283,arvind kejriwal ha proved that he can go to any extent for his personal profit thanks aap for ruining delhi ,negative,criticism,
1807,1.46E+18,Fairytal_girl,1.57E+18,2022-09-10 07:30:08+00:00,"We can't understand than what are they trying to do and achieve and people should boycott them.
#KapilExposesKejriwal",en,0,1007,we can understand than what are they trying to do and achieve and people should boycott them ,negative,criticism,
1808,1.52E+18,jha_joyti,1.57E+18,2022-09-10 07:30:08+00:00,"After levelling serious charges at the AAP, Kapil Mishra asked the Delhi Chief Minister to quit or ""he will drag him by the collar and take him
#KapilExposesKejriwal",en,0,1515,after levelling serious charge at the aap kapil mishra asked the delhi chief minister to quit or he will drag him by the collar and take him ,negative,criticism,
1810,1.26E+18,Blinder_Abhinav,1.57E+18,2022-09-10 07:30:08+00:00,"They do not know how to do any work, there has not been a single development in Delhi but they point fingers at others.

#KapilExposesKejriwal",en,0,10168,they do not know how to do any work there ha not been single development in delhi but they point finger at others ,negative,criticism,
1811,1.41E+18,beingSalmanStan,1.57E+18,2022-09-10 07:30:08+00:00,"I think Kejriwal ji should apologize for this mistake
@ArvindKejriwal 
#KapilExposesKejriwal",en,0,1066,think kejriwal ji should apologize for this mistake ,negative,criticism,
1814,1.38E+18,Godyan_4,1.57E+18,2022-09-10 07:30:08+00:00,"There is a lot of difference between Delhi and Gujarat because riots stopped inside Gujarat but riots started inside Delhi as soon as Kejriwal's government came.
#KapilExposesKejriwal",en,0,1040,there is lot of difference between delhi and gujarat because riot stopped inside gujarat but riot started inside delhi a soon a kejriwal government came ,negative,criticism,
1815,1.56E+18,BoyDCrazy,1.57E+18,2022-09-10 07:30:08+00:00,"There is no money to pay salaries to teachers and you say we will give employment - how many more false promises will the Kejriwal government make to the public?
Kejriwal only does politics of lies and misleads people...

#KapilExposesKejriwal https://t.co/4kj9ppWsIs",en,2,1283,there is no money to pay salary to teacher and you say we will give employment how many more false promise will the kejriwal government make to the public kejriwal only doe politics of lie and misleads people URL ,negative,criticism,
1819,1.41E+18,qutepriyanka,1.57E+18,2022-09-10 07:30:07+00:00,"People have come to know that Kejriwal only makes false promises and he has not done any development work.
#KapilExposesKejriwal",en,0,1132,people have come to know that kejriwal only make false promise and he ha not done any development work ,negative,criticism,
1820,1.22E+18,cuteDoll_Heer,1.57E+18,2022-09-10 07:30:07+00:00,"This man is despicable and lousy and is taking advantage of the innocence of the public.
#KapilExposesKejriwal",en,0,1223,this man is despicable and lousy and is taking advantage of the innocence of the public ,negative,criticism,
1821,1.37E+18,Ritthikh,1.57E+18,2022-09-10 07:30:07+00:00,"I want to ask the mothers and sisters of Gujarat that the one who gives one bottle free on one bottle wants to progress or ruin your homes?

#KapilExposesKejriwal",en,0,2448,want to ask the mother and sister of gujarat that the one who give one bottle free on one bottle want to progress or ruin your home ,negative,criticism,
1822,1.53E+18,Bhole_chature__,1.57E+18,2022-09-10 07:30:07+00:00,"All those promises to lend money in free to the needy but the actual scenario is even the working people can't get theri salaries properly!!
#KapilExposesKejriwal",en,0,1145,all those promise to lend money in free to the needy but the actual scenario is even the working people can get theri salary properly ,negative,criticism,
1823,1.53E+18,OnlyfanShow555,1.57E+18,2022-09-10 07:30:07+00:00,"This is really terrible to know that Kejriwal ji only made false promises that never full field
#KapilExposesKejriwal",en,0,256,this is really terrible to know that kejriwal ji only made false promise that never full field ,negative,criticism,
1824,1.27E+18,_SecretBae,1.57E+18,2022-09-10 07:30:07+00:00,"Both the model of Delhi and Gujarat are totally different. The model of Gujarat is on the benefit of the people but daily model will increases the prices of everything and make people suffer. 
#KapilExposesKejriwal",en,0,10020,both the model of delhi and gujarat are totally different the model of gujarat is on the benefit of the people but daily model will increase the price of everything and make people suffer ,negative,criticism,
1826,1.52E+18,awara__ladka,1.57E+18,2022-09-10 07:30:06+00:00,"When no government will do anything, then someone or the other will expose them. 
#KapilExposesKejriwal",en,0,117,when no government will do anything then someone or the other will expose them ,negative,criticism,
1828,1.53E+18,Adianshubham,1.57E+18,2022-09-10 07:30:06+00:00,"Despite repeated?�failures?�in delivery, Arvind Kejriwal has continued to promise freebies in every new state he approaches. 
#KapilExposesKejriwal",en,0,144,despite repeated failure in delivery arvind kejriwal ha continued to promise freebie in every new state he approach ,negative,criticism,
1831,1.56E+18,BoyDCrazy,1.57E+18,2022-09-10 07:30:06+00:00,Kejriwal model means the world's most polluted city. Kejriwal Govt hasn't done anything for the development of Delhi. #KapilExposesKejriwal,en,0,1283,kejriwal model mean the world most polluted city kejriwal govt hasn done anything for the development of delhi ,negative,criticism,
1832,1.49E+18,_vansh_sharma1,1.57E+18,2022-09-10 07:30:06+00:00,"Delhi during elections but now they can't fulfill it,now Kejriwal's all scandal exposed by 
#KapilExposesKejriwal",en,0,1144,delhi during election but now they can fulfill it now kejriwal all scandal exposed by ,negative,criticism,
1833,1.26E+18,Own____Onion,1.57E+18,2022-09-10 07:30:06+00:00,"Arwind kejriwal is involved in many scams like liquor scam and schools scams and noe they are exposed and you all show your support to kapil mishra
#KapilExposesKejriwal",en,0,3249,arwind kejriwal is involved in many scam like liquor scam and school scam and noe they are exposed and you all show your support to kapil mishra ,negative,criticism,
1834,1.46E+18,DikshaYrrr,1.57E+18,2022-09-10 07:30:06+00:00,"Kejirwal doing very bad thing..... it's really Wrong.... it's should be stopped.. this is not acceptable 
#KapilExposesKejriwal",en,0,2840,kejirwal doing very bad thing it really wrong it should be stopped this is not acceptable ,negative,criticism,
1836,1.27E+18,iPrashant_saini,1.57E+18,2022-09-10 07:30:05+00:00,"Kejriwal has been exposed by Kapil. Kejriwal has funded many wrong people doing bad act. He not gives salary to the workers.
#KapilExposesKejriwal",en,0,1477,kejriwal ha been exposed by kapil kejriwal ha funded many wrong people doing bad act he not give salary to the worker ,negative,criticism,
1837,1.54E+18,Riyasingh740,1.57E+18,2022-09-10 07:30:05+00:00,"#KapilExposesKejriwal
According to RTI only 3246 jobs were given in Delhi in the country in the last 7 years",en,0,1390,according to rti only 3246 job were given in delhi in the country in the last year ,negative,criticism,
1838,1.48E+18,_yenwai,1.57E+18,2022-09-10 07:30:04+00:00,"The AAP leader Kejriwal is exposed now. From the time he got the power many disturbances have been created within the place. Shaheen Bagh, Jamiya was openly supported by him . Nothing for the welfare of people.
#KapilExposesKejriwal",en,0,1368,the aap leader kejriwal is exposed now from the time he got the power many disturbance have been created within the place shaheen bagh jamiya wa openly supported by him nothing for the welfare of people ,negative,criticism,
1839,1.32E+18,Cheeku_says_,1.57E+18,2022-09-10 07:30:04+00:00,"Its Time for Kejriwal government to expose the truth.. ???� as they are accountable for many questions
 #KapilExposesKejriwal",en,0,4902,it time for kejriwal government to expose the truth a they are accountable for many question ,negative,criticism,
1841,1.53E+18,Shiz__uka,1.57E+18,2022-09-10 07:30:04+00:00,Keep exposing him Kapil sir we are with you and he deserve this. #KapilExposesKejriwal,en,0,1183,keep exposing him kapil sir we are with you and he deserve this ,negative,criticism,
1842,1.41E+18,MemeKiDiwani_,1.57E+18,2022-09-10 07:30:04+00:00,"Delhi public suffer so much because of the government government did not taking any matter in concern , it continuously going backward.
#KapilExposesKejriwal",en,0,3858,delhi public suffer so much because of the government government did not taking any matter in concern it continuously going backward ,negative,criticism,
1843,1.55E+18,united_tolly,1.57E+18,2022-09-10 07:30:04+00:00,"#KapilExposesKejriwal
Put all c0rrupt leaders in ja!l, whatever party they belong to.
#KapilExposesKejriwal 
#TejRan #BJPBrashtotsava
#MakeIndiaNo1 
#�?��??�??�?�?_�??�??�??_�?�??�??�??����?��??�??",en,0,1099,put all c0rrupt leader in ja whatever party they belong to ,negative,criticism,
1847,1.36E+18,iconstarfan90,1.57E+18,2022-09-10 07:30:04+00:00,"Tweeps see this one guys it's seems that kapil exposes kejriwal We explain to small children that do not take anything from anyone for free Promises to distribute money for free the reality is that employees also stop getting salary 

#KapilExposesKejriwal",en,0,1854,tweeps see this one guy it seems that kapil expose kejriwal we explain to small child that do not take anything from anyone for free promise to distribute money for free the reality is that employee also stop getting salary ,negative,criticism,
1849,1.41E+18,TheViralMemes2,1.57E+18,2022-09-10 07:30:04+00:00,"Why Arvind Kejriwal is all shut up when people asked him about delivering expired salt at the time pandemic.
#KapilExposesKejriwal",en,0,313,why arvind kejriwal is all shut up when people asked him about delivering expired salt at the time pandemic ,negative,criticism,
1851,1.43E+18,ashu9u,1.57E+18,2022-09-10 07:30:04+00:00,"Kejriwal had made false promises to the people and now all his revelations have been made. Kejriwal has really come to rob the public. 
#KapilExposesKejriwal",en,0,2423,kejriwal had made false promise to the people and now all his revelation have been made kejriwal ha really come to rob the public ,negative,criticism,
1852,1.50E+18,maybepreksha,1.57E+18,2022-09-10 07:30:04+00:00,"Kejriwal government is giving so many excuses and fake promises to public for not doing the development
#KapilExposesKejriwal",en,1,5365,kejriwal government is giving so many excuse and fake promise to public for not doing the development ,negative,criticism,
1854,1.34E+18,_mr____dinesh,1.57E+18,2022-09-10 07:30:03+00:00,"Kejriwal's Delhi model country has failed further. There has been an increase in riots here after 2015. 
#KapilExposesKejriwal",en,0,3462,kejriwal delhi model country ha failed further there ha been an increase in riot here after 2015 ,negative,criticism,
1856,1.55E+18,nehaljainn1,1.57E+18,2022-09-10 07:30:03+00:00,"Why is it so that the so called free water supply in delhi is being fulfilled by water tankers.

It might be that pipelines are installed in Rohingya intrusion areas.
Priorities you know :)

#KapilExposesKejriwal",en,0,5069,why is it so that the so called free water supply in delhi is being fulfilled by water tanker it might be that pipeline are installed in rohingya intrusion area priority you know EMOJIsmile ,negative,criticism,
1857,1.43E+18,Sshaluji,1.57E+18,2022-09-10 07:30:03+00:00,"People are being misled in Delhi only in the name of development they are being misled people are know kejariwal 
#KapilExposesKejriwal",en,0,5675,people are being misled in delhi only in the name of development they are being misled people are know kejariwal ,negative,criticism,
1858,1.55E+18,podiyadav,1.57E+18,2022-09-10 07:30:03+00:00,"Very disappointed by this news  that they start approaching towards Gujarat. Very  unlawful  things going to happen their
#KapilExposesKejriwal",en,0,1401,very disappointed by this news that they start approaching towards gujarat very unlawful thing going to happen their ,negative,criticism,
1859,1.29E+18,sigmaaman,1.57E+18,2022-09-10 07:30:03+00:00,"Kejriwal fake model is exposed to public and how he faked people of Delhi 
#KapilExposesKejriwal",en,0,1158,kejriwal fake model is exposed to public and how he faked people of delhi ,negative,criticism,
1860,1.56E+18,vamshi69922682,1.57E+18,2022-09-10 07:30:03+00:00,"Do you know all that Kejriwal model means the world's most polluted city. Kejriwal Govt hasn't done anything for the development of Delhi. I felt bad on it.
#KapilExposesKejriwal",en,0,1094,do you know all that kejriwal model mean the world most polluted city kejriwal govt hasn done anything for the development of delhi felt bad on it ,negative,criticism,
1861,1.56E+18,Kadapa_Abhilash,1.57E+18,2022-09-10 07:30:03+00:00,Everyone has right to know to whom all the jobs are given in Delhi?..#KapilExposesKejriwal,en,0,1134,everyone ha right to know to whom all the job are given in delhi ,negative,criticism,
1863,1.55E+18,gopipenter,1.57E+18,2022-09-10 07:30:03+00:00,workers used to make biryani there...Didn't even let the case against Umar Khalid #KapilExposesKejriwal,en,0,212,worker used to make biryani there didn even let the case against umar khalid ,negative,criticism,
1866,1.54E+18,robertdowb,1.57E+18,2022-09-10 07:30:03+00:00,"Delhi model means Beer instead of Dhokla, Rum instead of Fafda, #KapilExposesKejriwal",en,0,304,delhi model mean beer instead of dhokla rum instead of fafda ,negative,criticism,
1867,1.54E+18,kanjjiuu,1.57E+18,2022-09-10 07:30:03+00:00,I want to ask the mothers and sisters of Gujarat that the one who gives one bottle free on one bottle wants to progress or ruin your homes? #KapilExposesKejriwal,en,0,232,want to ask the mother and sister of gujarat that the one who give one bottle free on one bottle want to progress or ruin your home ,negative,criticism,
1868,1.50E+18,Shanut12,1.57E+18,2022-09-10 07:30:03+00:00,Finally he is now exposed guys he only make promises to the people #KapilExposesKejriwal,en,0,121,finally he is now exposed guy he only make promise to the people ,negative,criticism,
1869,1.38E+18,brahman66,1.57E+18,2022-09-10 07:30:03+00:00,"Kejriwal compares himself with Gujarat that I have done this in Delhi, in reality, since he came to Delhi, riots have started.

#KapilExposesKejriwal",en,0,1048,kejriwal compare himself with gujarat that have done this in delhi in reality since he came to delhi riot have started ,negative,criticism,
1872,1.42E+18,Niharika___nihu,1.57E+18,2022-09-10 07:30:03+00:00,"Kejriwal is the very bad person who only give promises but not do any good work in Delhi.
#KapilExposesKejriwal",en,0,1500,kejriwal is the very bad person who only give promise but not do any good work in delhi ,negative,criticism,
1874,1.50E+18,nannukappu,1.57E+18,2022-09-10 07:30:02+00:00,The difference between Delhi and Gujarat model is that riots stopped in Gujarat from 2002 #KapilExposesKejriwal,en,0,1096,the difference between delhi and gujarat model is that riot stopped in gujarat from 2002 ,negative,criticism,
1875,1.41E+18,LokiClassic,1.57E+18,2022-09-10 07:30:02+00:00,"Literally sahi that the fake promises of kejriwal has been exposed to everyone. 

#KapilExposesKejriwal",en,0,1263,literally sahi that the fake promise of kejriwal ha been exposed to everyone ,negative,criticism,
1877,1.24E+18,ponneysharma,1.57E+18,2022-09-10 07:30:02+00:00,"Where is the 7 lakhs job they have promised to the people of Delhi we want answers.
#KapilExposesKejriwal",en,0,5175,where is the lakh job they have promised to the people of delhi we want answer ,negative,criticism,
1880,1.53E+18,AngellQueens,1.57E+18,2022-09-10 07:30:02+00:00,"Gujarat has 5 times more population than Delhi, yet 97% of households get tap water, even today 40% of the population in Delhi gets drinking water from tankers

#KapilExposesKejriwal",en,0,1131,gujarat ha time more population than delhi yet 97 of household get tap water even today 40 of the population in delhi get drinking water from tanker ,negative,criticism,
1883,1.54E+18,sattuchamkyo,1.57E+18,2022-09-10 07:30:02+00:00,"there plans to open the entry of Munavvar, Ahmed, Taimur in Dandiya? #KapilExposesKejriwal",en,0,241,there plan to open the entry of munavvar ahmed taimur in dandiya ,negative,criticism,
1884,1.53E+18,raghupatello,1.57E+18,2022-09-10 07:30:02+00:00,"the clappingists are eunuchs, I want to ask them that what are the clappers standing behind those who question the army? #KapilExposesKejriwal",en,0,120,the clappingists are eunuch want to ask them that what are the clapper standing behind those who question the army ,negative,criticism,
1885,1.54E+18,devilslaeathore,1.57E+18,2022-09-10 07:30:02+00:00,"Gujarat has 5 times more population than Delhi, yet 97% of households get tap water, even today 40% of the population in Delhi gets drinking water from tankers #KapilExposesKejriwal",en,0,249,gujarat ha time more population than delhi yet 97 of household get tap water even today 40 of the population in delhi get drinking water from tanker ,negative,criticism,
1886,1.54E+18,jaggukaja,1.57E+18,2022-09-10 07:30:02+00:00,"I openly challenge Kejriwal to name a single new school, a new college, #KapilExposesKejriwal",en,0,144,openly challenge kejriwal to name single new school new college ,negative,criticism,
1887,1.51E+18,rajnishkapoorr,1.57E+18,2022-09-10 07:30:02+00:00,A chameleon from Delhi is roaming on the land of the lions of Gir #KapilExposesKejriwal,en,0,1055,chameleon from delhi is roaming on the land of the lion of gir ,negative,criticism,
1890,1.51E+18,manojbabuu_,1.57E+18,2022-09-10 07:30:02+00:00,"They are throwing stones on Gujarat
 Targeting Modi
 But the enmity is playing with India #KapilExposesKejriwal",en,0,1041,they are throwing stone on gujarat targeting modi but the enmity is playing with india ,negative,criticism,
1892,1.52E+18,donrupaa,1.57E+18,2022-09-10 07:30:02+00:00,Gujarat has the right to know who was given 10 lakh jobs in Delhi #KapilExposesKejriwal,en,0,1063,gujarat ha the right to know who wa given 10 lakh job in delhi ,negative,criticism,
1893,1.51E+18,kuttasingg,1.57E+18,2022-09-10 07:30:02+00:00,According to RTI only 3246 jobs were given in Delhi in the country in the last 7 years #KapilExposesKejriwal,en,0,1028,according to rti only 3246 job were given in delhi in the country in the last year ,negative,criticism,
1894,8.34E+17,_itskaransingh_,1.57E+18,2022-09-10 07:30:02+00:00,#KapilExposesKejriwal This is soo True that he is the most bad leaders ????,en,0,1691,this is soo true that he is the most bad leader ,negative,criticism,
1895,1.27E+18,SuganaKayal,1.57E+18,2022-09-10 07:30:02+00:00,"Now On Sunday, moments after Mishra made 'fresh expose' on Arvind kejriwal, he fainted.#KapilExposesKejriwal",en,0,11396,now on sunday moment after mishra made fresh expose on arvind kejriwal he fainted ,negative,criticism,
1897,1584711084,Maheshaddict,1.57E+18,2022-09-10 07:30:01+00:00,"We explain to small children that do not take anything from anyone for free, the one who has come to give it for free has come with the intention of robbing something. 
#KapilExposesKejriwal",en,1,10610,we explain to small child that do not take anything from anyone for free the one who ha come to give it for free ha come with the intention of robbing something ,negative,criticism,
1900,1.55E+18,Twin_Buterfly,1.57E+18,2022-09-10 07:30:01+00:00,"Bharatiya Janata Party leader Kapil Mishra falsely claimed on Friday that a New York Times article about the Aam Aadmi Party's efforts to transform Delhi's government schools used a photo of a private school in the capital.

#KapilExposesKejriwal",en,0,3579,bharatiya janata party leader kapil mishra falsely claimed on friday that new york time article about the aam aadmi party effort to transform delhi government school used photo of private school in the capital ,negative,criticism,
1901,1.36E+18,_OkayyBye,1.57E+18,2022-09-10 07:30:01+00:00,"In the times of covid the oxygen which are supplied to the people of Delhi are come from Gujarat and Delhi CM have to think !!! that they have not provide anything which will help the people to survive. 
#KapilExposesKejriwal",en,0,4112,in the time of covid the oxygen which are supplied to the people of delhi are come from gujarat and delhi cm have to think that they have not provide anything which will help the people to survive ,negative,criticism,
1903,1.56E+18,BoyDCrazy,1.57E+18,2022-09-10 07:30:01+00:00,"We explain to young children that do not take anything for free from anybody who has come to give something for free has come from the intention of rob. 
#KapilExposesKejriwal",en,0,1283,we explain to young child that do not take anything for free from anybody who ha come to give something for free ha come from the intention of rob ,negative,criticism,
1904,1.49E+18,pihumaybe,1.57E+18,2022-09-10 07:30:01+00:00,"Kejriwal have just made fool of people everytime and did nothing for the welfare of Delhi and it's public !
#KapilExposesKejriwal",en,0,12457,kejriwal have just made fool of people everytime and did nothing for the welfare of delhi and it public ,negative,criticism,
1906,1.48E+18,khanakhaya_,1.57E+18,2022-09-10 07:30:01+00:00,"His activist streak then took him to the Arvind Kejriwal-led India Against Corruption (IAC) movement.
#KapilExposesKejriwal",en,0,2305,his activist streak then took him to the arvind kejriwal led india against corruption iac movement ,negative,criticism,
