"Unnamed: 0","user_id","username","id","date","Tweet","lang","replyCount","followersCount","preprocessed_text","category","sub-category"
739,1.5E+018,"matters2022",1.56E+018,"2022-08-25 19:23:17+00:00","@CitizenKamran Game-
Bring B team frm Delhi.
Pay to Adani media for PR.
Team A to target B.
Afani media Prime TV debate.
IT cell talk about B team.
AAP cell talk abt A team.
Media again talks abt A&amp;B.
Team A wont stand a chance.
Team B goes to campaig","en",0,131,"game bring team frm delhi pay to adani medium for pr team to target afani medium prime tv debate it cell talk about team aap cell talk abt team medium again talk abt amp team wont stand chance team go to campaign adani medium go blahblah ","Negative","Criticism"
741,539736608,"critical_kansal",1.56E+018,"2022-08-25 17:00:54+00:00","#inflation plaguing #British citizens as well. And #indian politicians are blaming #Modigovt . Arrey its a worldwide issue now primarily as an aftermath of #COVID19 and #UkraineWar . Hoping for #partisanship and #Nationalism in #IndianPolitics
https://t.co/cPwaO8IdTR","en",0,30,"plaguing citizen a well and politician are blaming arrey it worldwide issue now primarily a an aftermath of and hoping for and in URL ","Negative","Criticism"
743,1.49E+018,"abhisriind",1.56E+018,"2022-08-25 16:26:08+00:00","New Cricket team of AAP Party captain Yet to Select .
Who will be captain Arvind or Manish ? 
Plz Comment 

#aap #bjp #india #arvindkejriwal #congress #aamaadmiparty #delhi #kejriwal #politics #modi #rahulgandhi #narendramodi #indianpolitics #news #covid #manishsisodia #godimedia https://t.co/a1JbJBRevS","en",0,0,"new cricket team of aap party captain yet to select who will be captain arvind or manish plz comment URL ","Negative","Criticism"
747,118291893,"arunjeba",1.56E+018,"2022-08-25 14:43:09+00:00","#IndianPolitics

Did he know about the ""Cancer institute"" in tamilnadu and its history and academic sucess...!!! https://t.co/Qr2TY1srxz","en",0,3516,"did he know about the cancer institute in tamilnadu and it history and academic sucess URL ","Negative","Criticism"
759,263685949,"IsSarif",1.56E+018,"2022-08-25 08:59:50+00:00","@Elizatweetz Elizabeth, you are right, BJP trying their best to elect president outside Gandhi Family to pave way the easy path to fulfill their agenda and to weaken Congress. 

Rahul Gandhi should become President without any if and buts.

#IndianPolitic","en",0,83,"elizabeth you are right bjp trying their best to elect president outside gandhi family to pave way the easy path to fulfill their agenda and to weaken congress rahul gandhi should become president without any if and buts ","Negative","Criticism"
762,263685949,"IsSarif",1.56E+018,"2022-08-25 07:18:34+00:00","This is the language and approach then how Supreme Court will uphold justice !! 
#Shame
#IndianPolitics https://t.co/vfQgiORF7r","en",1,83,"this is the language and approach then how supreme court will uphold justice URL ","Negative","Criticism"
763,105715172,"AmiteshBhatt",1.56E+018,"2022-08-25 06:12:24+00:00","Current politics of #India whats left of it. #indianpolitics https://t.co/gefqIEYO2B","en",0,78,"current politics of whats left of it URL ","Negative","Criticism"
767,1.21E+018,"ToTheeePoint",1.56E+018,"2022-08-25 05:01:29+00:00","I, as a taxpaying voter was wrong 4 calling the Opposition parties Visionless

They all do have one common vision…creating new records wrt #scams

#indianpolitics 

@ishkarnBHANDARI @Shehzad_Ind @prafullaketkar @MRVChennai @alok_ajay @KapilMishra_IND @nsitharaman @sambitswaraj https://t.co/4DF3bsThC5","en",0,657,"a taxpaying voter wa wrong calling the opposition party visionless they all do have one common vision creating new record wrt URL ","Negative","Criticism"
785,1.55E+018,"pluripotent0",1.56E+018,"2022-08-24 12:28:15+00:00","What is the similarity between NEET mcq and choosing leader in election.
.
.
.
.
. 
All options are same and we have to choose most correct one . #MedTwitter #medicine #NEETUG #neetpg2023 #IndianPolitics","en",0,254,"what is the similarity between neet mcq and choosing leader in election all option are same and we have to choose most correct one ","Negative","Criticism"
803,1.51E+018,"GoneVoice",1.56E+018,"2022-08-24 09:36:10+00:00","How to Attract Owls to Nest in Your Backyard – Birds and Blooms https://t.co/I0Zmj9Du6j #indianpolitics #indonesia","en",0,10,"how to attract owl to nest in your backyard bird and bloom URL ","Negative","Criticism"
812,244463730,"KHUSHRAV80",1.56E+018,"2022-08-24 05:14:44+00:00","Do they have a College to Teach #IndianPolitics #loot #EDMaaroRaid https://t.co/TYKtS3VsUw","en",0,10,"do they have college to teach URL ","Negative","Criticism"
815,118291893,"arunjeba",1.56E+018,"2022-08-24 03:53:05+00:00","#IndianPolitics &amp; #Law

An #Article about #CJI with great analysis and insights...

Lecturing mostly but not walk the talk... 

 https://t.co/OliaTpFy34","en",0,3516,"amp an about with great analysis and insight lecturing mostly but not walk the talk URL ","Negative","Criticism"
821,40398683,"cassynaz",1.56E+018,"2022-08-24 01:59:48+00:00","Wonder what's  new in Rapistan today.

Has Adani acquired NDTV yet?
Will he next buy twitter? ( with Indian Taxpayers money)

#Adani
#IndianPolitics https://t.co/XmwNpYJriI","en",0,1589,"wonder what new in rapistan today ha adani acquired ndtv yet will he next buy twitter with indian taxpayer money URL ","Negative","Criticism"
824,1.55E+018,"pluripotent0",1.56E+018,"2022-08-23 17:49:51+00:00","if ED is capturing black money then why these opposition leaders have problem #IndianPolitics https://t.co/Pb4fvdxDGV","en",0,254,"if ed is capturing black money then why these opposition leader have problem URL ","Negative","Criticism"
828,1.17E+018,"YameenKhan117",1.56E+018,"2022-08-23 16:49:38+00:00","Why mocking a political party or a political face is like going against a religion or India?
Why is Negetive campaigning soo often in India?
Where do we get to listen to debates on Unemployment, Poverty, Illiteracy and other social issues?
#IndianPolitics","en",1,1,"why mocking political party or political face is like going against religion or india why is negetive campaigning soo often in india where do we get to listen to debate on unemployment poverty illiteracy and other social issue ","Negative","Hate"
829,1.17E+018,"YameenKhan117",1.56E+018,"2022-08-23 16:49:37+00:00","Why can't Indian politicians fight elections with maturity?
Why can't opponents be targeted basis social issues?
Why political parties are taking responsibility of protecting respective religions?
#IndianPolitics","en",1,1,"why can indian politician fight election with maturity why can opponent be targeted basis social issue why political party are taking responsibility of protecting respective religion ","Negative","Hate"
830,7.33E+017,"DreamRunOn",1.56E+018,"2022-08-23 16:38:06+00:00","Kal tak sab ""sell"" tha aaj sab ""buy"" ho gya..😂stock market is as unpredictable as #indianpolitics kab kahan mud jaye you never know #NitishKumar @AnilSinghvi_ @deepdbhandari @sanjiv_bhasin 🙏","en",0,5,"kal tak sab sell tha aaj sab buy ho gya stock market is a unpredictable a kab kahan mud jaye you never know ","Negative","Criticism"
832,1.44E+018,"jsp_m1414",1.56E+018,"2022-08-23 16:24:09+00:00","@BJP4India
@INCIndia 
@AamAadmiParty 
I think we need another Fourth National Party which is backed up by Indian billionaires. 🤔🤔
#IndianPolitics #BILLIONAIRE #Indians 
#PoliticsToday","en",0,194,"think we need another fourth national party which is backed up by indian billionaire ","Negative","Criticism"
838,1.26E+018,"RohanUlmale",1.56E+018,"2022-08-23 14:26:03+00:00","If there is any strong opposition party stands against BJP in India the India will be divided into many parts.
#IndianPolitics 
#opposition 
#bettertohavestablegoverment","en",1,1,"if there is any strong opposition party stand against bjp in india the india will be divided into many part ","Negative","Criticism"
868,118291893,"arunjeba",1.56E+018,"2022-08-22 16:20:55+00:00","#IndianPolitics

I remember telling this during that time in many FB group discussions

#IAC is a #FakeMachinery orchestrated by #RSS https://t.co/8RnQX208u2","en",0,3516,"remember telling this during that time in many fb group discussion is orchestrated by URL ","Negative","Criticism"
877,1.47E+018,"Shrutim89720954",1.56E+018,"2022-08-22 11:20:30+00:00","That is specially expected from political leaders and civil servants the most .... 

#Indianpolitics #UPSCMains #bhagwatgeeta https://t.co/kFBRsTX0bC","en",0,18,"that is specially expected from political leader and civil servant the most URL ","Negative","Criticism"
878,88394738,"newsclickin",1.56E+018,"2022-08-22 10:11:22+00:00","Abol tabol is a Bengali expression that means ‘meaningless’ or ‘gibberish’ (bakwaas, in Hindi-Urdu). 

#AbolTabol #IndianPolitics #Politics 

https://t.co/nwkBfoqw4s https://t.co/wtgKN8H1ox","en",0,58432,"abol tabol is bengali expression that mean meaningless or gibberish bakwaas in hindi urdu URL URL ","Negative","Criticism"
880,1.54E+018,"wordsthesimple",1.56E+018,"2022-08-22 07:56:16+00:00","@DrAsthaJain @ArvindKejriwal @SanjayAzadSln India has been long fighting against terrorism &amp"," instead of checking how terrorist funding for terrorism is done in India ED department is targeting politicians &amp"," businesses wondering after so many years","en",0,"Negative","Criticism"
898,1.5E+018,"AmanSin91252702",1.56E+018,"2022-08-21 20:36:00+00:00","The recent tug of war between two major political parties in India characterised by juvenile name-calling gives a bad impression of our ""democracy"". #IndianPolitics #aapbjpfaceoff","en",0,2,"the recent tug of war between two major political party in india characterised by juvenile name calling give bad impression of our democracy ","Negative","Criticism"
907,2268606494,"sandykasth",1.56E+018,"2022-08-21 14:57:53+00:00","CBI and ED have to prove their credentials and integrity by increasing no. Of convictions after all the raids and interrogations. 
#indianpolitics.","en",0,85,"cbi and ed have to prove their credential and integrity by increasing no of conviction after all the raid and interrogation ","Negative","Criticism"
908,8.09E+017,"actuallyansh",1.56E+018,"2022-08-21 14:13:37+00:00","Are padhe likhe log jinko asli ne economics, finance or common man’s living samajh aye unko bithao yaar parliament or legislative houses me. #indianpolitics #Politics #loksabha","en",0,26,"are padhe likhe log jinko asli ne economics finance or common man living samajh aye unko bithao yaar parliament or legislative house me ","Negative","Hate"
910,88394738,"newsclickin",1.56E+018,"2022-08-21 11:43:57+00:00","India never envisioned today’s state of affairs for the Upper House. We must blame political parties’ lack of vision and disregard for democratic values.

#RajyaSabha #IndianPolitics #RajyaSabhaElections

https://t.co/Zhq85awwI5 https://t.co/yTyPVaUfve","en",0,58432,"india never envisioned today state of affair for the upper house we must blame political party lack of vision and disregard for democratic value URL URL ","Negative","Criticism"
918,118291893,"arunjeba",1.56E+018,"2022-08-21 08:15:35+00:00","#IndianPolitics

I'm from #Tamilnadu... Who is #AAP...???

Most of #Tamilnadu people themselves first find #IAC is a bogus one during that time itself in whole #India... Now it's proven...

Don't belittle #Congress, because u love #AAP which didn't sign in opposition draft https://t.co/C6UZFyfBQO","en",0,3516,"from who is most of people themselves first find is bogus one during that time itself in whole now it proven don belittle because love which didn sign in opposition draft URL ","Negative","Criticism"
920,118291893,"arunjeba",1.56E+018,"2022-08-21 08:03:40+00:00","#IndianPolitics

#BJP-ians getting slap after slaps, because they didn't know they are trying to troll with fake whattsup forwards in very very different ground which had strong ideology and educative place called #Tamilnadu https://t.co/djHtMz7XDU","en",0,3516,"getting slap after slap because they didn know they are trying to troll with fake whattsup forward in very very different ground which had strong ideology and educative place called URL ","Negative","Criticism"
921,1.01E+018,"IndiaNewsStream",1.56E+018,"2022-08-21 07:44:43+00:00","Karan Thapar writes, We have turned our back on Rushdie
#SalmanRusdhie #SalmanRushdieAttacked #IndianPolitics #jaishankar #ExternalAffairs #modigovt 
https://t.co/rJ6F1Srv1Q","en",0,191,"karan thapar writes we have turned our back on rushdie URL ","Negative","Criticism"
922,7.82E+017,"Avishwanathan8",1.56E+018,"2022-08-21 07:32:27+00:00","saint says,#aperfectmunnabhai of #Indianpolitics.the #politicalthug of Delhi damn it!! https://t.co/vMK7lIDYFT","en",0,65,"saint say of of delhi damn it URL ","Negative","Criticism"
928,1.48E+018,"SSMakrahi",1.56E+018,"2022-08-21 05:47:08+00:00","We do…don’t we 

#PoliticsToday #Politics #IndianPolitics https://t.co/WBvw5bkq5Q","en",0,142,"we do don we URL ","Negative","Criticism"
938,66297646,"awesome_ark",1.56E+018,"2022-08-21 03:14:43+00:00","@BJP4India always claims to be party against dynasty &amp"," nepotism. It went to a level that #PM even took the issue on #IndependenceDay speech. But then you have this list which says other side story. #Dynasty #Nepotism #IndianPolitics @narendramodi http","en",0,74,"Negative","Criticism"
945,1.19E+018,"kumar79040461",1.56E+018,"2022-08-20 16:44:04+00:00","@MCJoshi1968 @raviIAAD @omthanvi @vinodkapri @bbchoudhary @Saurabh_MLAgk exactly ...bilkul sahi analysis . #indianpolitics but yeh @ArvindKejriwal @AamAadmiParty pore Indian policies ko gali deke power main aya ..now they themselves are deepened in corrup","en",0,0,"exactly bilkul sahi analysis but yeh pore indian policy ko gali deke power main aya now they themselves are deepened in corruption that the whole point ","Negative","Criticism"
949,140371355,"junaizmohammed",1.56E+018,"2022-08-20 15:11:37+00:00","@ArvindKejriwal is looking very ambitious for 2024, even though he won’t have the backing of oppositions. But politics is all about uncertainties. Will India have a IIT Prime Minister? #IndianPolitics","en",1,1009,"is looking very ambitious for 2024 even though he won have the backing of opposition but politics is all about uncertainty will india have iit prime minister ","Negative","Criticism"
954,78830113,"Eagleeye47",1.56E+018,"2022-08-20 14:12:50+00:00","Remember a convicted ‘non-guilty’ #IASofficer,#HCGupta,when fretting over stalled #economicreforms.
The 2010-13 season of scandal-mongering still casts a shadow on #indianpolitics,and #victims are those at the lowest end of decision-making chain.
#Reforms https://t.co/mAVmsatZmI","en",0,7982,"remember convicted non guilty fretting over stalled the 2010 13 season of scandal mongering still cast shadow on are those at the lowest end of decision making chain URL ","Negative","Criticism"
956,3177054132,"achyutshukla_IN",1.56E+018,"2022-08-20 13:25:13+00:00","In Indian politics every party and leader claims themselves as the competitor of Modi and BJP but when it comes to poll results - they are all running after tie-ups
.
#bjp #aap #IndianPolitics #jdu","en",0,96,"in indian politics every party and leader claim themselves a the competitor of modi and bjp but when it come to poll result they are all running after tie ups ","Negative","Criticism"
967,2675841638,"shreyank_perla",1.56E+018,"2022-08-20 08:23:43+00:00","BJP: AAP is 'Rewadi' and 'Bewadi' sarkar!!🤣🤣 #IndianPolitics
Indian politics is unrivalled 🤣","en",0,65,"bjp aap is rewadi and bewadi sarkar indian politics is unrivalled ","Negative","Criticism"
972,75203957,"jyotsnadevi33",1.56E+018,"2022-08-20 06:19:05+00:00","@BDas18 @swayam4Odisha @Naveen_Odisha But people also have slavery/freebie mentality n they have forgotten ""Apna Haath Jagannath"". They r happy with their condition under 22yr old longest serving @CMO_Odisha in d history of #IndianPolitics.","en",1,8124,"but people also have slavery freebie mentality they have forgotten apna haath jagannath they happy with their condition under 22yr old longest serving in history of ","Negative","Criticism"
976,2393925228,"_irfan1993",1.56E+018,"2022-08-20 04:54:33+00:00","#Indian democracy is turned in to monarchy and tyranny. 

#BilkisBano #indianpolitics #PMOIndia #SupremeCourtOfIndia","en",1,52,"democracy is turned in to monarchy and tyranny ","Negative","Criticism"
978,1554916094,"anugrah_manuel",1.56E+018,"2022-08-20 03:16:03+00:00","The goal is never development. It is not making this country better. It is always, how I can drang my opponent down in the pit? 
Its a shame.  
#indianpolitics","en",0,12,"the goal is never development it is not making this country better it is always how can drang my opponent down in the pit it shame ","Negative","Criticism"
982,539736608,"critical_kansal",1.56E+018,"2022-08-19 19:33:36+00:00","The teachings of #LordKrishna #Krishna have a growing significance in the current Socio-political landscape of #IndianPolitics and even the world . #Indians and #Hindus in particular have to rediscover the teachings of #BhagwatGeeta in its essence. #HindusUnderAttack https://t.co/bzjtrB0krF","en",0,30,"the teaching of have growing significance in the current socio political landscape of and even the world and in particular have to rediscover the teaching of in it essence URL ","Negative","Criticism"
985,1.54E+018,"wordsthesimple",1.56E+018,"2022-08-19 17:01:41+00:00","Every political leaders in cabinet has their own department but guessing all are watching news and can share their thoughts with the related department if something is noticeable 
#indianpolitics","en",0,2,"every political leader in cabinet ha their own department but guessing all are watching news and can share their thought with the related department if something is noticeable ","Negative","Criticism"
989,400272687,"tarun4u2krishna",1.56E+018,"2022-08-19 13:13:24+00:00","@janardanspeaks Twitter account shows it is of a male person
But tweet shows is tweeted by female principal.
What we understand,
Account is fake or account used for anti national activity #twiter #indianpolitics #meadia #PMOIndia #antisocalism","en",0,30,"twitter account show it is of male person but tweet show is tweeted by female principal what we understand account is fake or account used for anti national activity ","Negative","Criticism"
993,1.25E+018,"sengarmanoj1",1.56E+018,"2022-08-19 12:28:14+00:00","#KejriwalExposed is d product of #AnnaMovement•• Citizens felt,he can change #indianpolitics as he is educated n has no concern with d corruption bt he is also a colored jackal like many other politicians &amp; ditched gems like @DrKumarVishwas @thekiranbedi n so many #Shameful https://t.co/nRnRqCOVmw","en",0,3178,"is product of citizen felt he can change a he is educated ha no concern with corruption bt he is also colored jackal like many other politician amp ditched gem like so many URL ","Negative","Criticism"
994,1.25E+018,"sengarmanoj1",1.56E+018,"2022-08-19 11:55:47+00:00","@begu_manoj @ArvindKejriwal is d product of #AnnaMovement ••Citizens felt that he can change d scenario of #indianpolitics as he is educated n has no concern with d corruption but he is also a coloured jackal like so many other politicians••He pla","en",0,3178,"is product of citizen felt that he can change scenario of a he is educated ha no concern with corruption but he is also coloured jackal like so many other politician he played with emotion of citizen ","Negative","Criticism"
997,1.05E+018,"chill_bro99",1.56E+018,"2022-08-19 11:35:39+00:00","My talent:- political posts pe sirf comments padhke logon ka religion guess kar leta hoon .. #indianpolitics","en",0,2,"my talent political post pe sirf comment padhke logon ka religion guess kar leta hoon ","Negative","Criticism"
1006,61746264,"RituAR",1.56E+018,"2022-08-19 08:22:02+00:00","He wants @TimesNow &amp"," @navikakumar to be used as benchmarks? #indianpolitics #indianmedia https://t.co/aXyFLoae4y","en",0,1586,"Negative","Criticism"
1012,1.55E+018,"harsrjpt",1.56E+018,"2022-08-19 06:38:44+00:00","Saw ad of #Gujarat government,
And I wonder would state regime in Gujarat can ever be like of UP or MP?
Every CM after @narendramodi have just been a rubber stamp!
The No. 1 &amp; 2 won't ever let anyone shine from their home state!
Why such an apathy?
#indianpolitics #BJP #Politics https://t.co/tLTMHh8HYj","en",0,1,"saw ad of government and wonder would state regime in gujarat can ever be like of up or mp every cm after have just been rubber stamp the no amp won ever let anyone shine from their home state why such an apathy URL ","Negative","Criticism"
1021,1.47E+018,"writeandsketch",1.56E+018,"2022-08-18 17:07:48+00:00","Politics of 'FREE' is taxable for healthy democracy. 

#politics
#IndianPolitics","en",0,11,"politics of free is taxable for healthy democracy ","Negative","Criticism"
1026,2149408118,"bannyprateek",1.56E+018,"2022-08-18 14:15:13+00:00","People with any history of criminal record/influence should not be allowed to be part of any political party, small steps makes a huge difference.
#Politics #indianpolitics #elections","en",0,19,"people with any history of criminal record influence should not be allowed to be part of any political party small step make huge difference ","Negative","Criticism"
1028,2462814708,"Sujit_Kumbhar_",1.56E+018,"2022-08-18 13:27:16+00:00","Sri Lanka knows very well.... #IAmAndolanJivi #indianpolitics #India #🇮🇳 #bjpagainstdemocracy #bjpkmkb #bjptrolls #bjpfails #bjp #modifails #modi #amitshah #rahulgandhi #priyankagandhi #congress #andhbhakt #antimodi #fuckbjp #modigovernment #yogiaditiyanath #narendramodi #China https://t.co/iOT48GtIfi","en",0,250,"sri lanka know very well URL ","Negative","Criticism"
1031,120035033,"indianaga",1.56E+018,"2022-08-18 11:39:14+00:00","#indianpolitics From distribution of Revadis to allotment of flats to Rohingya refugees, from inducting criminals and rapists in the cabinet to letting politicians serving jail terms to enjoy Five-Star treatment in prison. Indian democracy mein SAB CHALTA HEI !","en",1,219,"from distribution of revadis to allotment of flat to rohingya refugee from inducting criminal and rapist in the cabinet to letting politician serving jail term to enjoy five star treatment in prison indian democracy mein sab chalta hei ","Negative","Criticism"
1046,23401818,"RS_Brar",1.56E+018,"2022-08-18 05:11:41+00:00","Dropping Gadkari and not including UP CM Yogi Adityanath in BJP's new parliamentary board is the biggest and most important political news of the year in India 

#indianpolitics #BJPParliamentaryBoard #modi4pm2024","en",0,303,"dropping gadkari and not including up cm yogi adityanath in bjp new parliamentary board is the biggest and most important political news of the year in india ","Negative","Criticism"
1047,192288655,"krishnkantj",1.56E+018,"2022-08-18 02:52:31+00:00","Law minister of Bihar was supposed to surrender to police on 16th August against a warrent. Instead he was taking oth of becoming Law minister on the same day. Lol #indianpolitics #BiharPoliticalCrisis #BiharPolitics #NitishKumar #palturam #anpadhtejasvi","en",0,293,"law minister of bihar wa supposed to surrender to police on 16th august against warrent instead he wa taking oth of becoming law minister on the same day lol ","Negative","Criticism"
1048,118291893,"arunjeba",1.56E+018,"2022-08-18 02:36:02+00:00","#IndianPolitics

How to #Slay #Sanghis jumla propagandas in 80 seconds... Learn it from #PTR., #Finance Minister of #Tamilnadu... 🔥🔥

#Sambhavam-na this one... Loop mode... 🔥

( ** And during #GofdiMedia anchor blah blah question, #PTR's reaction... Lit... 😁 ** ) https://t.co/UkYqqaKlmz","en",1,3516,"how to jumla propaganda in 80 second learn it from minister of this one loop mode and during anchor blah blah question reaction lit URL ","Negative","Criticism"
1049,9.96E+017,"Sukhwinderkkp",1.56E+018,"2022-08-18 01:55:58+00:00","Politics is not game,but serious business.
#IndianPolitics","en",0,26,"politics is not game but serious business ","Negative","Criticism"
1051,2633697822,"arnjra",1.56E+018,"2022-08-17 19:35:46+00:00","Is it justified to humiliate Veer Savarkar to tease BJP?

My article ✍️✍️ 

#Savarkar #VeerSavarkar #BJP #blog #indianpolitics #PoliticsLive 
#Congress 

https://t.co/jLg4leal0S","en",0,21,"is it justified to humiliate veer savarkar to tease bjp my article URL ","Negative","Criticism"
1052,2367151981,"prasad_cmv",1.56E+018,"2022-08-17 19:28:21+00:00","@asadowaisi Sir, finally you responded. I was searching for your tweet when your party's MLA's sons did the same crime few months back. At least it is understood that you condemn it only if the culprits are not from your party. 
I guess this is how #india","en",0,5,"sir finally you responded wa searching for your tweet when your party mla son did the same crime few month back at least it is understood that you condemn it only if the culprit are not from your party guess this is how are ","Negative","Criticism"
1070,81061402,"kukkooraaz",1.56E+018,"2022-08-17 11:46:14+00:00","Our PM is trying hard to get Nobel Peace Prize and he is willing to do whatever it takes.  Now I  thik he even dreaming it while sleeping. 
(At least his willing to go against his vote bank) 
#indianPM #IndiaAt75 #indianpolitics","en",0,225,"our pm is trying hard to get nobel peace prize and he is willing to do whatever it take now thik he even dreaming it while sleeping at least his willing to go against his vote bank ","Negative","Criticism"
1072,230139869,"hemantmishra10",1.56E+018,"2022-08-17 11:34:28+00:00","Tej is an illiterate MLA who face difficulty in reading hindi. His father tried to get him admission ..(wiki https://t.co/pUqect8mZ8)  is new Minister of Env. Forest and Climate Change in Bihar #AzadiKaAmritMahotsav #PMModiSpeech 
@NitishKumar
 #gazabbihar 
@ndtv
 #indianpolitics","en",0,39,"tej is an illiterate mla who face difficulty in reading hindi his father tried to get him admission wiki URL is new minister of env forest and climate change in bihar ","Negative","Criticism"
1075,80886036,"Rishiexecs",1.56E+018,"2022-08-17 10:33:29+00:00","Why has @nitin_gadkari been sidelined &amp"," dropped from @BJP4India #ParliamentaryCommittee? Do @narendramodi @AmitShah now feel that it's just them who made #BJP what it is today. #NitinGadkari is an ex #BJPPresident. He has yrs to give to #IndianPolitics. #SaveBJP.","en",0,62,"Negative","Criticism"
1081,1165395667,"RishabhMPratap",1.56E+018,"2022-08-17 09:01:02+00:00","Interestingly, @BSYBJP is part of the new parliamentary board. Looks like he truly has nine political lives. #BJP #IndianPolitics","en",0,745,"interestingly is part of the new parliamentary board look like he truly ha nine political life ","Negative","Criticism"
1082,1165395667,"RishabhMPratap",1.56E+018,"2022-08-17 08:55:05+00:00","Another long time member @ChouhanShivraj has also been dropped. Sources within the party says his exclusion has been done to avoid @myogiadityanath’s candidature. #BJP #IndianPolitics","en",1,745,"another long time member ha also been dropped source within the party say his exclusion ha been done to avoid candidature ","Negative","Criticism"
1103,263685949,"IsSarif",1.56E+018,"2022-08-17 02:41:51+00:00","@AJEnglish #BilkisBano 
#BilkisBanoCase 

It's deep low and shame !! #IndianPolitics","en",0,83,"it deep low and shame ","Negative","Criticism"
1105,1.3E+018,"RuhulAm02930752",1.56E+018,"2022-08-17 02:23:11+00:00","Time speaks in politics. many times values,pride and conflict are erased between https://t.co/hVuYmcJc8H Nitish Kumar Ji  and Tejashwi Yadav Ji for example. #Politics #indianpolitics @ABPNews @NitishKumar  @yadavtejashwi @MamataOfficial  @abhishekaitc @AitcTajmul @PrashantKishor https://t.co/Ti2HqctBZt","en",0,139,"time speaks in politics many time value pride and conflict are erased between URL nitish kumar ji and tejashwi yadav ji for example URL ","Negative","Criticism"
1106,1.44E+018,"DrSundr",1.56E+018,"2022-08-17 01:38:54+00:00","At present, politicians are projecting some freedom fighters as great and some as  selfish. 
This will not help the country. Instead, it will polarise people more and more. 
Why not we concentrate on present issues of the people and try to solve them? 
#IndianPolitics","en",2,3414,"at present politician are projecting some freedom fighter a great and some a selfish this will not help the country instead it will polarise people more and more why not we concentrate on present issue of the people and try to solve them ","Negative","Criticism"
1108,1.21E+018,"Bijendr23359036",1.56E+018,"2022-08-16 18:43:07+00:00","India's few state's futures are in the hands of ......... 
No word to describe it.
#history #republicans #modi #indianpolitics  #socialism  #communism #democracy #amitshah #delhi #trending #capitalism #kag #indian #conservatives #rightwing #media #elections #Congress #AAP https://t.co/V7ySIRc3Cn","en",0,16,"india few state future are in the hand of no word to describe it URL ","Negative","Criticism"
1110,300174748,"asriankush",1.56E+018,"2022-08-16 16:56:31+00:00","🧵1/2 #Canada has over a million job vacancies and counting... 
#India has way over a million unemployed people and counting.. 
Finally I understand that extra 2ab in (a+b) ^2
#Unemployment #indianpolitics
https://t.co/VickSzj6dD","en",1,129,"ha over million job vacancy and counting ha way over million unemployed people and counting finally understand that extra 2ab in URL ","Negative","Criticism"
1111,457537227,"ajitpardeshi",1.56E+018,"2022-08-16 15:44:08+00:00","Pahle Nehru pe attack, Ab Indira ji. this attitude of BJP sucks. Were we in the dark ages till April 2014? Every PM contributed to building this nation. Indira ji led the country in the 1971 war that liberated East Pakistan. BJP? partitioned us again after 1947. #indianpolitics https://t.co/nA73oeLufm","en",0,364,"pahle nehru pe attack ab indira ji this attitude of bjp suck were we in the dark age till april 2014 every pm contributed to building this nation indira ji led the country in the 1971 war that liberated east pakistan bjp partitioned u again after 1947 URL ","Negative","Criticism"
1113,1.37E+018,"suryinho",1.56E+018,"2022-08-16 15:19:46+00:00","#FIFA bans #IndianFootball !! Way to go #indianpolitics an amazing start to the 76th year after #IndiaAt75 and #IndependenceDay. Very sad!!! Hope at least this brings some change.

#IndiaNeedsToChange #SaveIndianFootball #AIFF","en",0,7,"ban way to go an amazing start to the 76th year after and very sad hope at least this brings some change ","Negative","Criticism"
1135,4432547172,"RohithRitzz",1.56E+018,"2022-08-16 09:09:19+00:00","How the BJP plotted it’s massive expansion in the past decade using every tactic and method.
#bjp #india #narendramodi #modi #congress #amitshah #hindu #politics #rahulgandhi #HindusUnderAttack #indian #hinduism #news #Stalin #Annamalai #indianpolitics #covid #TamilNadu https://t.co/KN1MMS7B99","en",0,210,"how the bjp plotted it massive expansion in the past decade using every tactic and method URL ","Negative","Criticism"
1136,2468148955,"AmolShivajGhuge",1.56E+018,"2022-08-16 08:59:13+00:00","Why politicians are not mentioning themselves as a politician in affidavit?
When they are already into politics!
Also what type of agriculturist they're?
Are they actually aware of things to do in farm?🥲🥲
#GenuineQuestion 
#indianpolitics 
#Agriculturist","en",0,144,"why politician are not mentioning themselves a politician in affidavit when they are already into politics also what type of agriculturist they re are they actually aware of thing to do in farm ","Negative","Criticism"
1137,263685949,"IsSarif",1.56E+018,"2022-08-16 08:56:02+00:00","@ashoswai People sometimes ask for one single moment which can make you Hopeless, this is the one. 

Someone watch their children grown up in front of them.  And Someone watch Indian Justice System drowning into air like this. 😞

#IndianPolitics","en",0,83,"people sometimes ask for one single moment which can make you hopeless this is the one someone watch their child grown up in front of them and someone watch indian justice system drowning into air like this ","Negative","Criticism"
1139,1.21E+018,"ToTheeePoint",1.56E+018,"2022-08-16 08:15:19+00:00","@alok_ajay nailed it.

Clueless opposition is ranting about Parivarwaad in @BJP4India, when in reality it’s their own parties that master this art.

#deshnahinjhuknedenge 
#indianpolitics 

@AMISHDEVGAN @SudhanshuTrived @BJYM https://t.co/cbAYlfvRxO","en",0,657,"nailed it clueless opposition is ranting about parivarwaad in when in reality it their own party that master this art URL ","Negative","Criticism"
